id,Height_M,Spread_M,Carbon_Sequest_YR,Pollution_Removal_in_1_year,Pollution_Removal_in_2_years,Pollution_Removal_in_3_year,Pollution_Removal_in_4_years,Pollution_Removal_in_5_years,Actual_Pollution_Year_grams,lat,lon
11051,18.0,11.0,18.4,651.9600706474919,698.3757692562021,744.7914678649129,791.2071664736234,837.6228650823339,508.4,51.546388,-0.134448
11058,30.0,20.0,10.0,1625.1742290311586,1671.589927639869,1718.0056262485796,1764.42132485729,1810.8370234660006,1680.7,51.515861,-0.116553
11060,23.0,12.0,33.0,736.8183468255183,783.2340454342291,829.6497440429396,876.0654426516501,922.4811412603608,636.5,51.544385,-0.17338199999999998
11061,15.0,7.0,29.6,213.21912833522197,259.63482694393247,306.0505255526431,352.4662241613536,398.8819227700642,340.3,51.56361,-0.143519
11063,18.0,13.0,19.8,833.2975985833402,879.7132971920505,926.1289958007612,972.544694409472,1018.9603930181822,685.4,51.533155,-0.12883499999999998
11065,22.0,14.0,29.1,928.2916290502583,974.7073276589686,1021.1230262676793,1067.5387248763898,1113.9544234851003,823.5,51.517826,-0.120371
11066,11.0,5.0,5.1,79.19046985205455,125.60616846076516,172.02186706947566,218.43756567818616,264.8532642868968,98.6,51.524004999999995,-0.11535
11073,19.0,7.0,6.7,329.71510397061274,376.13080257932336,422.54650118803386,468.96219979674447,515.377898405455,230.9,51.542532,-0.134259
11075,20.0,15.0,33.1,989.7343505802214,1036.150049188932,1082.5657477976426,1128.981446406353,1175.3971450150636,904.4,51.551968,-0.192228
11079,18.0,9.0,20.2,459.2274230533427,505.6431216620531,552.0588202707638,598.4745188794743,644.8902174881848,358.0,51.530649,-0.132547
11085,23.0,15.0,18.7,1067.2246269780817,1113.6403255867924,1160.0560241955031,1206.4717228042134,1252.8874214129241,929.0,51.518004,-0.12044500000000001
11088,23.0,18.0,41.0,1267.2992260388316,1313.7149246475424,1360.1306232562526,1406.5463218649634,1452.9620204736739,1302.3,51.518783,-0.124949
11091,20.0,18.0,36.0,1258.891862569419,1305.3075611781294,1351.72325978684,1398.1389583955504,1444.5546570042611,1243.2,51.543559,-0.142284
11104,24.0,17.0,37.3,1196.0507993957335,1242.466498004444,1288.8821966131545,1335.2978952218652,1381.7135938305757,1172.1,51.530615000000004,-0.132884
11106,18.0,8.0,10.2,401.67572559235464,448.09142420106525,494.50712280977575,540.9228214184864,587.3385200271971,294.6,51.519742,-0.131686
11111,17.0,10.0,7.6,588.5197404559096,634.9354390646201,681.3511376733309,727.7668362820414,774.1825348907519,434.6,51.529001,-0.121959
11143,17.0,9.0,28.2,422.0022112624217,468.41790987113234,514.833608479843,561.2493070885535,607.6650056972642,352.1,51.545114,-0.160331
11154,10.0,5.0,9.9,53.36037771943438,99.776076328145,146.1917749368555,192.607473545566,239.0231721542765,111.9,51.553751,-0.192168
11157,11.0,5.0,14.0,47.49779330240585,93.91349191111647,140.32919051982697,186.74488912853758,233.16058773724808,127.8,51.557448,-0.14966400000000002
11167,17.0,8.0,15.6,373.7090485238032,420.1247471325137,466.5404457412243,512.9561443499349,559.3718429586454,289.9,51.545734,-0.14844100000000002
11183,27.0,18.0,23.6,1364.2098397615184,1410.6255383702287,1457.0412369789392,1503.45693558765,1549.8726341963607,1622.3,51.520765999999995,-0.133157
11191,8.0,5.0,13.0,24.84653026011722,71.26222886882772,117.67792747753833,164.09362608624895,210.50932469495945,87.5,51.556977,-0.149621
11193,10.0,4.0,14.7,-56.893748161194026,-10.47804955248347,35.93764905622709,82.35334766493759,128.7690462736482,57.5,51.55401,-0.21168299999999998
11195,11.0,5.0,11.2,57.46852300341891,103.88422161212952,150.29992022084002,196.71561882955064,243.13131743826114,127.8,51.545390999999995,-0.141456
11198,12.0,8.0,20.7,311.86101334254045,358.27671195125106,404.69241055996156,451.1081091686722,497.5238077773828,302.7,51.54853,-0.202059
11201,15.0,12.0,5.0,766.6263426742955,813.042041283006,859.4577398917165,905.8734385004273,952.2891371091378,470.7,51.527318,-0.132693
11211,16.0,10.0,19.3,538.1189215600789,584.5346201687894,630.9503187774999,677.3660173862104,723.7817159949209,427.5,51.528163,-0.139604
11215,14.0,10.0,16.7,529.9026309921096,576.3183296008201,622.7340282095308,669.1497268182413,715.5654254269518,415.8,51.547957000000004,-0.19241
11222,17.0,10.0,19.0,547.9246266732137,594.3403252819242,640.7560238906347,687.1717224993454,733.5874211080559,442.0,51.521254,-0.12208
11230,13.0,8.0,9.0,362.2618322383714,408.67753084708204,455.09322945579265,501.50892806450304,547.9246266732137,328.5,51.518826000000004,-0.12232699999999999
11240,12.0,6.0,4.6,182.86981633701066,229.28551494572116,275.7012135544318,322.1169121631424,368.5326107718529,146.8,51.565827,-0.14135
11249,15.0,8.0,18.1,347.3317860004173,393.74748460912804,440.1631832178384,486.57888182654904,532.9945804352596,357.1,51.562425,-0.144352
11250,8.0,6.0,11.6,122.99334150380116,169.40904011251178,215.8247387212224,262.2404373299329,308.6561359386434,125.5,51.552966,-0.192832
11253,9.0,5.0,7.4,53.52540230731256,99.94110091602306,146.35679952473367,192.77249813344417,239.1881967421548,98.6,51.555703,-0.185506
11257,11.0,7.0,18.0,219.57678651588492,265.99248512459565,312.40818373330615,358.82388234201665,405.23958095072726,225.4,51.553078,-0.191387
11260,15.0,6.0,7.9,197.33083712489577,243.74653573360638,290.1622343423169,336.5779329510274,382.993631559738,250.7,51.53983,-0.13159
11263,23.0,9.0,15.5,519.6510682773178,566.0667668860283,612.4824654947388,658.8981641034493,705.31386271216,381.7,51.521886,-0.134236
11278,11.0,6.0,14.7,138.16655727033003,184.58225587904053,230.99795448775126,277.41365309646176,323.82935170517226,155.2,51.545846000000004,-0.202057
11284,21.0,15.0,20.7,1042.6278519013056,1089.043550510016,1135.4592491187266,1181.8749477274373,1228.2906463361478,904.4,51.524823,-0.123071
11287,23.0,16.0,37.8,1092.3714529107774,1138.787151519488,1185.2028501281984,1231.6185487369091,1278.0342473456196,1057.0,51.528478,-0.143317
11291,21.0,8.0,27.4,366.63919536449635,413.05489397320684,459.4705925819176,505.88629119062796,552.3019897993386,301.6,51.563669,-0.144925
11292,18.0,9.0,14.1,480.94936990197834,527.3650685106886,573.7807671193993,620.1964657281101,666.6121643368203,353.8,51.537978,-0.149549
11294,16.0,11.0,23.5,616.3242734017367,662.7399720104472,709.1556706191577,755.5713692278684,801.9870678365787,490.8,51.563041999999996,-0.144101
11297,30.0,24.0,40.3,1889.9224753393341,1936.3381739480446,1982.7538725567551,2029.169571165466,2075.585269774176,2378.2,51.525055,-0.128691
11307,20.0,12.0,25.3,738.0256155677969,784.4413141765074,830.8570127852179,877.2727113939286,923.6884100026389,605.0,51.518221000000004,-0.12626700000000002
11315,17.0,13.0,33.3,776.4870248797149,822.9027234884256,869.3184220971364,915.7341207058466,962.1498193145574,679.3,51.559978,-0.192353
11322,15.0,6.0,25.4,135.01377649356402,181.42947510227475,227.84517371098525,274.26087231969575,320.67657092840625,285.4,51.556649,-0.146399
11323,15.0,6.0,10.6,187.7162049132046,234.1319035219152,280.5476021306257,326.9633007393362,373.3789993480468,285.4,51.532629,-0.129384
11329,18.0,12.0,25.3,720.5507902774584,766.9664888861689,813.3821874948794,859.7978861035901,906.2135847123006,466.2,51.528676000000004,-0.1197
11331,22.0,18.0,41.5,1256.7813259470531,1303.1970245557634,1349.6127231644741,1396.0284217731848,1442.4441203818951,1302.3,51.51549,-0.116975
11337,23.0,17.0,35.2,1194.7914340263242,1241.2071326350347,1287.6228312437452,1334.0385298524557,1380.4542284611664,1172.1,51.516935,-0.115898
11343,23.0,16.0,16.2,1169.2885106043068,1215.7042092130173,1262.1199078217278,1308.5356064304385,1354.951305039149,1057.0,51.526967,-0.120359
11346,17.0,9.0,17.4,460.4607401091864,506.87643871789703,553.2921373266076,599.7078359353181,646.1235345440289,352.1,51.533147,-0.128604
11348,15.0,4.0,4.2,24.183551443450938,70.59925005216155,117.01494866087205,163.43064726958255,209.84634587829316,89.1,51.542567,-0.134348
11352,14.0,10.0,22.3,509.9611715900836,556.376870198794,602.7925688075047,649.2082674162152,695.6239660249257,415.8,51.544613,-0.195242
11353,20.0,17.0,14.8,1241.223083912483,1287.6387825211937,1334.0544811299044,1380.4701797386147,1426.8858783473254,1108.9,51.524953000000004,-0.12201400000000001
11370,23.0,8.0,23.7,397.2896277597448,443.7053263684554,490.1210249771659,536.5367235858764,582.9524221945871,823.5,51.559975,-0.173629
11374,26.0,15.0,25.7,1068.5100406610568,1114.9257392697673,1161.341437878478,1207.7571364871885,1254.172835095899,961.8,51.520427000000005,-0.128279
11386,23.0,17.0,38.6,1182.6841193893797,1229.0998179980902,1275.515516606801,1321.9312152155112,1368.346913824222,1172.1,51.518693,-0.125159
11408,16.0,9.0,17.1,452.79161993198295,499.2073185406937,545.623017149404,592.0387157581147,638.4544143668254,340.3,51.564747,-0.146498
11410,9.0,11.0,18.7,572.255064373003,618.6707629817138,665.0864615904245,711.5021601991348,757.9178588078455,401.9,51.53518,-0.14363800000000002
11426,20.0,18.0,27.3,1289.8723441404238,1336.2880427491343,1382.7037413578448,1429.1194399665553,1475.535138575266,1243.2,51.513538,-0.129099
11429,11.0,6.0,20.7,116.80070791101627,163.2164065197269,209.6321051284375,256.047803737148,302.4635023458585,173.8,51.550003000000004,-0.203749
11432,23.0,15.0,33.4,1014.8782960477631,1061.2939946564738,1107.7096932651843,1154.1253918738948,1200.5410904826056,929.0,51.54015,-0.171849
11433,24.0,13.0,32.5,840.4976933104747,886.913391919185,933.3290905278957,979.7447891366064,1026.1604877453167,734.7,51.535542,-0.131663
11435,20.0,7.0,22.3,282.90130828156634,329.31700689027684,375.73270549898746,422.14840410769796,468.56410271640857,230.9,51.527833,-0.13506500000000002
11442,18.0,7.0,11.0,305.6654992846021,352.0811978933126,398.4968965020232,444.91259511073383,491.3282937194442,225.5,51.539663,-0.155678
11443,15.0,9.0,27.3,407.73226337598055,454.14796198469105,500.56366059340166,546.9793592021122,593.3950578108227,428.0,51.538818,-0.140048
11448,8.0,6.0,16.3,106.25675950567211,152.67245811438272,199.08815672309333,245.50385533180383,291.91955394051433,113.8,51.545142,-0.197179
11449,14.0,8.0,17.7,340.01876331253584,386.43446192124634,432.85016052995684,479.26585913866757,525.6815577473778,328.5,51.560749,-0.191195
11465,21.0,14.0,29.5,918.1298264478012,964.5455250565119,1010.9612236652224,1057.376922273933,1103.7926208826436,809.2,51.520261,-0.128663
11466,17.0,12.0,21.9,723.9206922692338,770.3363908779443,816.7520894866548,863.1677880953653,909.5834867040758,584.0,51.53464,-0.18870499999999998
11467,18.0,14.0,28.2,896.5468558734783,942.962554482189,989.3782530908995,1035.79395169961,1082.2096503083208,787.8,51.526204,-0.137824
11471,15.0,8.0,24.4,324.8976441731379,371.31334278184863,417.729041390559,464.14473999926963,510.56043860798025,389.1,51.551404,-0.207909
11478,22.0,12.0,19.1,777.5784851960927,823.9941838048032,870.4098824135137,916.8255810222242,963.241279630935,626.0,51.551983,-0.176001
11481,19.0,8.0,11.1,407.2082608336268,453.6239594423373,500.0396580510479,546.4553566597585,592.871055268469,357.1,51.541195,-0.17263
11489,15.0,12.0,17.7,721.4019615304148,767.8176601391256,814.2333587478358,860.6490573565466,907.0647559652571,470.7,51.548806,-0.19860999999999998
11506,17.0,13.0,17.0,834.5309156391838,880.9466142478946,927.3623128566053,973.7780114653156,1020.1937100740263,465.2,51.526497,-0.11806900000000001
11507,29.0,20.0,38.2,1516.0173243972151,1562.4330230059254,1608.848721614636,1655.2644202233464,1701.6801188320574,1622.3,51.525302,-0.128685
11511,28.0,24.0,15.4,1961.1159248901477,2007.5316234988582,2053.9473221075687,2100.363020716279,2146.77871932499,2273.2,51.524743,-0.129313
11516,21.0,15.0,37.0,984.5839611418367,1030.9996597505472,1077.4153583592577,1123.8310569679684,1170.2467555766789,809.2,51.544022999999996,-0.169883
11521,24.0,9.0,23.2,500.96897424470103,547.3846728534113,593.800371462122,640.2160700708328,686.631768679543,381.7,51.518522999999995,-0.111353
11524,16.0,12.0,33.3,674.5881658413682,721.0038644500789,767.4195630587897,813.8352616674999,860.2509602762107,466.2,51.540799,-0.166102
11532,7.0,2.0,1.4,-222.06791280324455,-175.652214194534,-129.23651558582344,-82.82081697711288,-36.405118368402384,16.3,51.53917,-0.12406800000000001
11534,15.0,14.0,32.2,856.090718365095,902.5064169738055,948.922115582516,995.3378141912267,1041.7535127999372,456.0,51.554173999999996,-0.196734
11542,12.0,6.0,23.1,116.99178081246009,163.4074794211706,209.8231780298811,256.2388766385917,302.6545752473023,173.8,51.549323,-0.202774
11546,22.0,16.0,15.8,1161.9754879164252,1208.3911865251357,1254.8068851338462,1301.2225837425567,1347.6382823512672,1038.3,51.524770000000004,-0.123037
11552,29.0,21.0,42.6,1593.510481260229,1639.9261798689395,1686.34187847765,1732.757577086361,1779.173275695071,1788.6,51.524642,-0.1292
11553,3.0,2.0,0.8,-254.88097844798995,-208.46527983927945,-162.04958123056883,-115.63388262185833,-69.21818401314772,12.8,51.559262,-0.14740599999999998
11564,14.0,10.0,16.8,529.5465335027877,575.9622321114982,622.377930720209,668.7936293289195,715.20932793763,434.6,51.55138,-0.163574
11565,11.0,5.0,11.7,55.68803555680938,102.10373416552011,148.5194327742306,194.9351313829411,241.3508299916516,127.8,51.556496,-0.149673
11570,15.0,10.0,19.6,528.3132164469439,574.7289150556544,621.1446136643649,667.5603122730756,713.9760108817861,454.5,51.537952000000004,-0.150417
11593,18.0,12.0,26.4,716.6337178949175,763.0494165036282,809.4651151123385,855.8808137210492,902.2965123297599,615.5,51.551479,-0.154841
11594,14.0,10.0,14.5,537.7367757571915,584.1524743659018,630.5681729746125,676.9838715833232,723.3995701920335,434.6,51.559329999999996,-0.142814
11601,29.0,20.0,37.7,1517.7978118438245,1564.213510452535,1610.6292090612455,1657.0449076699556,1703.4606062786665,1651.5,51.525347,-0.129892
11603,13.0,7.0,37.7,166.9004064098101,213.3161050185206,259.7318036272311,306.1475022359417,352.5632008446522,275.3,51.558721999999996,-0.190803
11604,22.0,16.0,38.5,1081.1413578403549,1127.5570564490654,1173.972755057776,1220.3884536664864,1266.804152275197,1038.3,51.531116,-0.131775
11605,14.0,10.0,18.1,524.9172661416032,571.3329647503135,617.7486633590242,664.164361967735,710.5800605764452,434.6,51.538123999999996,-0.150918
11613,19.0,10.0,21.6,556.1409172411829,602.5566158498932,648.9723144586039,695.3880130673144,741.8037116760249,434.7,51.543476,-0.16234200000000001
11615,26.0,18.0,40.7,1294.5797564423049,1340.9954550510156,1387.4111536597259,1433.8268522684364,1480.2425508771473,1337.7,51.519321999999995,-0.118914
11624,23.0,15.0,39.2,994.2246416670932,1040.640340275804,1087.0560388845145,1133.471737493225,1179.8874361019355,929.0,51.540822,-0.172474
11631,15.0,7.0,10.2,282.3020412636696,328.7177398723801,375.1334384810908,421.5491370898013,467.9648356985118,340.3,51.541295,-0.130131
11633,15.0,10.0,29.1,494.4839549613638,540.8996535700744,587.3153521787849,633.7310507874954,680.1467493962061,415.8,51.541385,-0.133306
11644,16.0,8.0,16.0,363.5472459213464,409.9629445300569,456.37864313876753,502.7943417474779,549.2100403561885,278.2,51.564343,-0.14244300000000001
11681,26.0,13.0,34.9,849.4261788570875,895.841877465798,942.2575760745087,988.673274683219,1035.0889732919297,765.5,51.535151,-0.13045
11685,22.0,15.0,25.4,1034.6286825483458,1081.0443811570563,1127.4600797657667,1173.8757783744775,1220.291476983188,929.0,51.520127,-0.12848099999999998
11688,13.0,6.0,4.9,190.53893651421424,236.95463512292474,283.37033373163524,329.78603234034586,376.20173094905647,221.1,51.547241,-0.175725
11716,21.0,12.0,20.4,764.2118051897387,810.6275037984494,857.0432024071602,903.4589010158704,949.8745996245812,615.5,51.570494000000004,-0.149177
11719,18.0,9.0,19.8,460.65181301063024,507.06751161934073,553.4832102280513,599.8989088367621,646.3146074454723,358.0,51.546265999999996,-0.13435
11721,24.0,16.0,35.8,1108.2308153423844,1154.6465139510951,1201.0622125598056,1247.4779111685161,1293.8936097772266,1057.0,51.519327000000004,-0.12269200000000001
11722,18.0,11.0,20.2,645.5503158396978,691.966014448408,738.3817130571188,784.7974116658293,831.2131102745398,508.4,51.533149,-0.129313
11727,16.0,9.0,19.6,443.88918269893566,490.30488130764627,536.7205799163567,583.1362785250674,629.5519771337779,340.3,51.558694,-0.19177
11729,22.0,21.0,30.4,1575.7924864413158,1622.2081850500263,1668.6238836587368,1715.0395822674473,1761.4552808761582,1627.9,51.534901,-0.13076600000000002
11730,14.0,8.0,7.9,374.9163172660816,421.3320158747921,467.7477144835026,514.1634130922132,560.5791117009237,357.1,51.534397999999996,-0.135714
11732,22.0,12.0,1.0,842.0321307633558,888.4478293720663,934.8635279807768,981.2792265894873,1027.694925198198,636.5,51.520583,-0.133188
11733,23.0,19.0,30.2,1398.9192012787737,1445.3348998874847,1491.750598496195,1538.1662971049054,1584.5819957136164,1057.0,51.518892,-0.124704
11735,11.0,9.0,26.1,377.05578266716634,423.47148127587707,469.88717988458745,516.3028784932981,562.7185771020088,333.0,51.542608,-0.157471
11737,17.0,16.0,17.9,1110.8103774148194,1157.22607602353,1203.6417746322404,1250.0574732409511,1296.4731718496614,982.3,51.546931,-0.12771
11739,10.0,6.0,3.8,168.2437709612475,214.659469569958,261.0751681786686,307.4908667873791,353.9065653960897,173.8,51.570691,-0.148819
11746,17.0,10.0,23.7,531.1880446750847,577.603743283795,624.0194418925057,670.4351405012162,716.8508391099267,420.2,51.551835,-0.192207
11750,8.0,8.0,10.1,314.65769662998457,361.07339523869507,407.4890938474058,453.9047924561162,500.3204910648268,223.6,51.559740000000005,-0.141757
11751,28.0,12.0,20.9,823.5932062593138,870.0089048680245,916.4246034767348,962.8403020854455,1009.256000694156,678.5,51.517845,-0.13025
11758,14.0,12.0,22.9,694.1474794405071,740.5631780492176,786.9788766579281,833.3945752666389,879.8102738753494,466.2,51.535917,-0.164723
11762,12.0,6.0,6.8,175.03567157192902,221.45137018063951,267.86706878935,314.2827673980606,360.69846600677124,195.6,51.551973,-0.134096
11763,15.0,4.0,6.6,15.637211699725412,62.052910308436026,108.46860891714653,154.88430752585714,201.30000613456764,89.1,51.54546,-0.13400499999999999
11771,3.0,3.0,0.9,-162.07562954413436,-115.65993093542386,-69.2442323267133,-22.828533718002745,23.587164890707754,24.7,51.555628000000006,-0.17645
11791,22.0,19.0,41.0,1351.72325978684,1398.1389583955504,1444.5546570042611,1490.9703556129716,1537.3860542216821,1424.7,51.555925,-0.164384
11814,11.0,6.0,20.7,116.80070791101627,163.2164065197269,209.6321051284375,256.047803737148,302.4635023458585,173.8,51.549884000000006,-0.203122
11818,23.0,17.0,30.8,1210.4597235564877,1256.875422165198,1303.2911207739087,1349.7068193826192,1396.1225179913297,1172.1,51.556507,-0.146257
11820,22.0,18.0,41.0,1258.5618133936625,1304.977512002373,1351.3932106110835,1397.8089092197943,1444.2246078285048,1302.3,51.552539,-0.160627
11822,4.0,1.0,0.5,-338.23671972803254,-291.821021119322,-245.40532251061148,-198.98962390190087,-152.57392529319037,4.7,51.552585,-0.191472
11824,17.0,12.0,19.2,733.5353244809248,779.9510230896356,826.3667216983458,872.7824203070566,919.198118915767,584.0,51.520331,-0.130555
11826,7.0,5.0,2.0,55.27984144035645,101.69554004906706,148.11123865777768,194.52693726648818,240.94263587519868,38.0,51.558061,-0.148107
11827,16.0,10.0,21.5,530.2847767949972,576.7004754037075,623.1161740124182,669.5318726211287,715.9475712298392,412.9,51.544090000000004,-0.17330399999999999
11839,15.0,6.0,8.7,194.4820572103206,240.8977558190312,287.3134544277417,333.7291530364522,380.1448516451628,285.4,51.532627000000005,-0.129419
11843,24.0,10.0,13.0,630.4523645487116,676.8680631574223,723.283761766133,769.6994603748433,816.115158983554,460.3,51.519478,-0.11191199999999998
11849,21.0,12.0,11.2,796.972774207353,843.3884728160638,889.8041714247745,936.2198700334848,982.6355686421955,605.0,51.51504,-0.126918
11851,18.0,12.0,22.3,731.2337149571151,777.6494135658259,824.0651121745364,870.4808107832469,916.8965093919576,605.0,51.551388,-0.154851
11852,26.0,25.0,40.7,1946.709881194547,1993.125579803258,2039.5412784119685,2085.956977020679,2132.3726756293895,2398.2,51.568149,-0.14188900000000002
11861,10.0,5.0,9.2,55.853060144687674,102.26875875339817,148.6844573621088,195.1001559708193,241.5158545795298,98.6,51.55305,-0.192625
11862,36.0,22.0,20.6,1826.1752638204075,1872.5909624291185,1919.006661037829,1965.4223596465395,2011.83805825525,2068.9,51.52706,-0.121395
11869,19.0,15.0,27.8,999.8701048691125,1046.2858034778233,1092.7015020865338,1139.1172006952443,1185.532899303955,517.2,51.551964,-0.157274
11873,20.0,12.0,33.5,708.8256214434014,755.2413200521121,801.6570186608224,848.0727172695331,894.4884158782436,442.0,51.551598,-0.166293
11875,15.0,7.0,6.6,295.1215508792578,341.5372494879683,387.95294809667894,434.36864670538955,480.78434531410005,340.3,51.541329,-0.129937
11876,14.0,9.0,23.9,411.1021653677557,457.5178639764663,503.9335625851769,550.3492611938873,596.764959802598,401.1,51.560084,-0.19117699999999999
11881,21.0,18.0,29.5,1290.775612020511,1337.1913106292218,1383.6070092379323,1430.022707846643,1476.4384064553535,982.3,51.554728999999995,-0.172326
11882,27.0,15.0,43.7,1013.149905228285,1059.5656038369955,1105.981302445706,1152.3970010544165,1198.812699663127,978.2,51.531415,-0.13725199999999999
11889,18.0,11.0,29.5,612.4332493327613,658.8489479414718,705.2646465501825,751.680345158893,798.0960437676035,508.4,51.559345,-0.193626
11895,16.0,9.0,10.2,477.36234669519376,523.7780453039045,570.1937439126148,616.6094425213255,663.0251411300362,340.3,51.564639,-0.146482
11910,16.0,13.0,37.4,753.1496151723481,799.5653137810589,845.9810123897691,892.3967109984799,938.8124096071906,667.0,51.554997,-0.184599
11914,12.0,8.0,22.7,304.73906355610256,351.1547621648132,397.5704607735237,443.9861593822343,490.4018579909449,302.7,51.549061,-0.202602
11916,12.0,9.0,24.2,392.5590476094517,438.9747462181622,485.3904448268728,531.8061434355832,578.2218420442939,353.8,51.534138,-0.142533
11925,18.0,12.0,29.3,706.3068907045824,752.7225893132932,799.1382879220037,845.5539865307142,891.9696851394249,594.5,51.547588,-0.17594300000000002
11930,6.0,3.0,0.6,-134.79509914066114,-88.37940053195052,-41.96370192324002,4.451996685470476,50.8676952941812,16.3,51.551224,-0.171247
11933,22.0,12.0,37.8,710.9882546928984,757.4039533016087,803.8196519103194,850.2353505190299,896.6510491277404,605.0,51.520226,-0.128248
11935,20.0,10.0,14.1,591.5856415854942,638.0013401942047,684.4170388029152,730.8327374116259,777.2484360203362,442.0,51.526925,-0.13351
11936,15.0,9.0,20.0,433.7273800964789,480.1430787051893,526.5587773139,572.9744759226103,619.390174531321,428.0,51.542784999999995,-0.14147200000000001
11943,21.0,14.0,27.9,923.8273862769515,970.2430848856623,1016.6587834943728,1063.0744821030833,1109.490180711794,809.2,51.527732,-0.144188
11953,18.0,11.0,18.9,650.1795832008822,696.5952818095927,743.0109804183032,789.426679027014,835.8423776357245,508.4,51.544005,-0.173821
11971,20.0,14.0,32.5,898.7094891229754,945.1251877316859,991.5408863403964,1037.956584949107,1084.3722835578174,787.8,51.563712,-0.180143
11972,10.0,8.0,10.3,331.42032694167926,377.83602555038976,424.25172415910026,470.6674227678109,517.0831213765214,258.9,51.529527,-0.142959
11976,34.0,18.0,43.3,1355.2205228812893,1401.6362214899996,1448.0519200987105,1494.467618707421,1540.8833173161315,1432.2,51.53453,-0.136123
11977,24.0,16.0,40.5,1091.4942333442552,1137.909931952966,1184.3256305616767,1230.741329170387,1277.1570277790977,1057.0,51.519381,-0.118723
11980,13.0,8.0,5.3,375.43743934328154,421.85313795199215,468.26883656070277,514.6845351694133,561.1002337781238,250.7,51.549147,-0.17596199999999998
11984,20.0,11.0,14.5,683.3226980213842,729.7383966300945,776.1540952388052,822.5697938475157,868.9854924562262,517.2,51.524193,-0.126724
11987,17.0,7.0,16.1,278.7671146840162,325.1828132927268,371.5985119014373,418.0142105101478,464.4299091188584,230.9,51.533161,-0.129854
11991,23.0,12.0,35.8,726.8476171245054,773.2633157332161,819.6790143419264,866.0947129506371,912.5104115593476,636.5,51.559942,-0.179447
12000,18.0,14.0,35.9,869.1273491956924,915.5430478044029,961.9587464131137,1008.3744450218242,1054.7901436305347,787.8,51.544405,-0.170967
12001,15.0,10.0,19.1,530.0937038935533,576.509402502264,622.9251011109743,669.340799719685,715.7564983283958,454.5,51.565492,-0.146539
12006,30.0,23.0,10.9,1901.453690806794,1947.8693894155044,1994.285088024215,2040.7007866329254,2087.1164852416364,2145.5,51.519146,-0.11946
12018,17.0,6.0,9.1,210.5324925433714,256.9481911520819,303.3638897607925,349.77958836950313,396.19528697821363,169.6,51.529337,-0.130884
12049,10.0,5.0,18.3,23.448188616395214,69.86388722510571,116.27958583381633,162.69528444252683,209.11098305123733,111.9,51.55742,-0.149821
12051,21.0,12.0,18.2,772.0459499548206,818.4616485635311,864.8773471722418,911.2930457809521,957.7087443896628,615.5,51.518732,-0.108001
12054,16.0,9.0,18.6,447.4501575921546,493.8658562008652,540.2815548095757,586.6972534182862,633.1129520269969,428.0,51.530059,-0.143825
12061,18.0,13.0,13.2,856.8000328785852,903.2157314872957,949.6314300960064,996.0471287047169,1042.4628273134274,685.4,51.526194,-0.117818
12067,20.0,11.0,20.8,660.8885561941047,707.3042548028152,753.7199534115257,800.1356520202362,846.5513506289469,517.2,51.545953000000004,-0.14813800000000002
12069,23.0,8.0,15.1,427.91401184142785,474.32971045013846,520.745409058849,567.1611076675595,613.5768062762702,301.6,51.524534,-0.127103
12073,22.0,14.0,11.7,990.2525921922679,1036.6682908009784,1083.083989409689,1129.4996880183996,1175.9153866271101,823.5,51.521511,-0.11298
12077,12.0,8.0,13.3,338.2122275523608,384.6279261610713,431.0436247697818,477.4593233784924,523.8750219872031,302.7,51.559383000000004,-0.142928
12086,8.0,9.0,17.8,380.39963634537617,426.81533495408667,473.23103356279717,519.6467321715079,566.0624307802182,280.2,51.535088,-0.143536
12087,13.0,8.0,20.6,320.95452347703167,367.37022208574217,413.7859206944528,460.20161930316317,506.6173179118738,258.9,51.540212,-0.169202
12090,18.0,9.0,14.7,478.81278496604693,525.2284835747573,571.644182183468,618.0598807921785,664.475579400889,381.7,51.531008,-0.13560999999999998
12101,17.0,10.0,41.6,467.4465940864653,513.8622926951757,560.2779913038864,606.6936899125972,653.1093885213074,420.2,51.549068,-0.177636
12102,21.0,15.0,23.2,1033.7254146682583,1080.1411132769686,1126.5568118856793,1172.97251049439,1219.3882091031003,787.8,51.54045,-0.17891500000000002
12114,18.0,8.0,24.2,351.82207708728936,398.23777569599997,444.65347430471036,491.06917291342097,537.4848715221317,294.6,51.560927,-0.191495
12117,14.0,8.0,36.6,272.7163378306976,319.1320364394081,365.5477350481186,411.96343365682935,458.37913226553974,357.1,51.539694,-0.168587
12125,17.0,12.0,17.1,741.0133717566846,787.4290703653953,833.8447689741056,880.2604675828163,926.6761661915268,584.0,51.530294,-0.13392300000000001
12131,17.0,11.0,18.0,644.6470479596101,691.0627465683206,737.4784451770313,783.8941437857418,830.3098423944523,499.6,51.545663,-0.175826
12133,26.0,19.0,22.5,1452.5509458920674,1498.9666445007779,1545.3823431094884,1591.7980417181993,1638.2137403269094,1516.8,51.528929,-0.12247100000000001
12146,24.0,16.0,32.2,1121.0503249579726,1167.4660235666831,1213.8817221753939,1260.2974207841044,1306.7131193928149,809.2,51.53583,-0.130226
12148,35.0,20.0,39.2,1564.8808253750112,1611.2965239837217,1657.7122225924322,1704.1279212011427,1750.5436198098532,1811.9,51.521239,-0.12596
